user,followers_count,friends_count,retweet_count,favorite_count,text
hsingh_hk,1359,3984,4,0,RT @SCMPHongKong: Coronavirus: Hong Kong expects sixth straight day without untraceable local infection as first claims made on vaccine ind…
glitchbotio,1188,342,5,0,"RT @Quicktake: “There isn't, for me a coherent, consistent messaging within the industry.”

Hong Kong launched a ""vaccine bubble"" scheme fo…"
Quicktake,1253818,1483,5,16,"“There isn't, for me a coherent, consistent messaging within the industry.”

Hong Kong launched a ""vaccine bubble""… https://t.co/3ZNwwIlo1r"
PhraAthit,143,155,0,0,"Coronavirus: no jab, no job, and no fun? Some in Hong Kong cry foul over perceived vaccine discrimination 
https://t.co/wgBcrji8QD"
PhraAthit,143,155,0,0,"Coronavirus: ‘vaccine bubble’ incentives aren’t enough, Hong Kong must get creative to dispel rumours, share facts… https://t.co/OaI9q6F3Xa"
jeffchun3,56,379,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
paoloigna1,91487,92899,1,0,"Un numero rilevante di abitanti di #HongKong non vuole vaccinarsi contro il #covid19 
https://t.co/ocO92kDHTI"
yugoslav_luka,217,436,1,0,"RT @hkcharlesli: - Why are most Hongkongers choosing not to get vaccinated for Covid-19? 

- Ignorance and stupidity 

https://t.co/fzuCkTh…"
grabyourlife4k,266,391,0,1,"Well this stack of shit got a bit rowdy and one-dimensional (particularly among white folk). 

- any behavioural st… https://t.co/Sy98ef7EIH"
MichaelLamKL,126,286,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
MasatoKJ,2126,1560,15,0,"RT @gigi_choy: Coronavirus: ‘vaccine bubble’ incentives aren’t enough, Hong Kong must get creative to dispel rumours, share facts about jab…"
hkcharlesli,166,550,1,2,"- Why are most Hongkongers choosing not to get vaccinated for Covid-19? 

- Ignorance and stupidity 

https://t.co/fzuCkThza4"
MarinesColonial,80,254,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
meera_ganesan,1267,284,1,0,RT @mduhalde96: Why are most Hongkongers choosing not to get vaccinated for Covid-19? https://t.co/iWynhRplVo via @scmpnews
pktangon99,31,99,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
Reese_Silver,608,583,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
mduhalde96,1526,1282,1,2,Why are most Hongkongers choosing not to get vaccinated for Covid-19? https://t.co/iWynhRplVo via @scmpnews
RMaswana,122,2427,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
ferozejamall,294,472,0,0,"Coronavirus: ‘vaccine bubble’ incentives aren’t enough, Hong Kong must get creative to dispel rumours, share facts… https://t.co/NaKQaK9S3e"
turpin_rick,80,274,4,0,RT @SCMPHongKong: Coronavirus: Hong Kong expects sixth straight day without untraceable local infection as first claims made on vaccine ind…
SCMPHongKong,14084,9,4,3,Coronavirus: Hong Kong expects sixth straight day without untraceable local infection as first claims made on vacci… https://t.co/hhIYB5XVnE
SCMPNews,801294,306,2,1,City expects sixth day without untraceable case; first claims made on vaccine fund https://t.co/MelLId2qlZ
halinlau,9,14,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
marco43724551,127,253,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
Guardia73783242,68,172,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
Isaiah69087727,31,94,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
ZyiteGadgets,2950,4817,0,0,Coronavirus: Hong Kong expects sixth straight day without untraceable local infection as first claims made on vacci… https://t.co/AjZHByeDi7
ChefMiew,151,383,0,0,@jbhavan @tripperhead I think the issue in Hong Kong is a lack of understanding about the science behind the vaccin… https://t.co/lRAVAh7jbi
tweet4852,502,2388,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
savehkbowie,1946,2544,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
bill_yuhk,43,11,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
benngai9,62,40,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
Tim_Formosa,48,171,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
fo_go1,145,455,11,0,"RT @tripperhead: The new ""vaccine bubble"" arrangements for people arriving in Hong Kong took effect from midnight.

Here is the CHP's 'conc…"
FRHK20,309,373,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
Raymond27103745,227,199,15,0,"RT @gigi_choy: Coronavirus: ‘vaccine bubble’ incentives aren’t enough, Hong Kong must get creative to dispel rumours, share facts about jab…"
jetsetterbanker,2720,500,1,7,"From Paoay to Misibis and Hong Kong — this year is a celebration of getting two full doses of COVID vaccine! 💉✨

Ha… https://t.co/dcxQSOl7WC"
hongkongmusings,19,98,1,0,"RT @tripperhead: Of course, it's articles like this driving vaccine hesitancy as well. One of the persons mentioned in the article died 34…"
Nobodyjustjoker,265,1238,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
BrianRhoadsHK,5742,1309,1,0,RT @ETemily: Why are most Hongkongers choosing not to get vaccinated for Covid-19? https://t.co/Qmq0CkT5sA via @scmpnews
ETemily,1929,304,1,1,Why are most Hongkongers choosing not to get vaccinated for Covid-19? https://t.co/Qmq0CkT5sA via @scmpnews
racporter,2582,282,15,0,"RT @gigi_choy: Coronavirus: ‘vaccine bubble’ incentives aren’t enough, Hong Kong must get creative to dispel rumours, share facts about jab…"
viralvideovlogs,6599,4587,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
Bunny79167773,25,54,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
hkdemonow,21712,3934,1,0,RT @ofarry: I'm not saying that the vaccine hesistancy is justified (nor that mistrust of the government is unreasonable) but the Hong Kong…
hkdemonow,21712,3934,2,0,RT @ofarry: It could be down to a genuine lack of vision (of which there have been plenty of antecedents) but the Hong Kong government's pa…
hkdemonow,21712,3934,1,0,"RT @denise_tsang: “From a communications perspective, it’s a disaster, because you’ve already let rumours or fake news settle in people’s m…"
SrReturns,15,48,0,0,"公司通过全资子公司科兴控股（香港）有限公司（Sinovac Biotech (Hong Kong) Ltd.）拥有北京科兴生物制品有限公司（Sinovac Biotech Co., Ltd.，简称“北京科兴”）、科兴（大连）疫苗技… https://t.co/G2g5RIfph2"
navipmlight,45,25,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
s_c_sc_12,67,136,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
danielee2021,573,1163,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
tripperhead,5508,366,1,2,"Of course, it's articles like this driving vaccine hesitancy as well. One of the persons mentioned in the article d… https://t.co/zPBcl8dqpQ"
Legend_mh9,1327,547,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
stickytoria__,379,395,11,0,"RT @tripperhead: The new ""vaccine bubble"" arrangements for people arriving in Hong Kong took effect from midnight.

Here is the CHP's 'conc…"
cassandraxhk,721,158,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
bubitza,274,624,17,0,"RT @TIME: Hong Kong is testing out a vaccine passport for bars. Will it boost lackluster vaccination rates?
https://t.co/FxeKyju6zG"
stickytoria__,379,395,15,0,"RT @gigi_choy: Coronavirus: ‘vaccine bubble’ incentives aren’t enough, Hong Kong must get creative to dispel rumours, share facts about jab…"
RKhk59871001,448,465,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
vanalich,2355,5001,15,0,"RT @gigi_choy: Coronavirus: ‘vaccine bubble’ incentives aren’t enough, Hong Kong must get creative to dispel rumours, share facts about jab…"
bdeverman,277,56,15,0,"RT @gigi_choy: Coronavirus: ‘vaccine bubble’ incentives aren’t enough, Hong Kong must get creative to dispel rumours, share facts about jab…"
bearstandswifhk,8,64,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
RylandSandford,5,21,0,0,"Coronavirus: ‘vaccine bubble’ incentives aren’t enough, Hong Kong must get creative to dispel rumours, share facts… https://t.co/YaZNXvut1F"
tripperhead,5508,366,2,0,RT @george_chen: Glad we can partner with health authorities around the world (incl. Hong Kong 🇭🇰) to add some art and creativity to the im…
LeoLi45026662,15,161,0,2,"@HMacKeown @business The Sinovac vaccine works all over the world, but in Hong Kong, a city of 10 million people. I… https://t.co/7kiJhGdl9u"
28481k,3379,4999,2,0,RT @ofarry: It could be down to a genuine lack of vision (of which there have been plenty of antecedents) but the Hong Kong government's pa…
ofarry,5005,2396,0,2,"@oreo_g To be fair, Hong Kong is far from unique in this. Other East Asian countries are faring worse in their vacc… https://t.co/6PzmdwUZ2q"
NineDragons2,389,143,0,0,"Vaccine progress:
Looking at the progress in the countries with the most known #COVID19 cases, plus Hong Kong &amp; Chi… https://t.co/9LERbYxDj9"
denise_tsang,6045,554,1,3,"“From a communications perspective, it’s a disaster, because you’ve already let rumours or fake news settle in peop… https://t.co/LfLGJUn8Wk"
HongKongVisas,1502,184,15,0,"RT @gigi_choy: Coronavirus: ‘vaccine bubble’ incentives aren’t enough, Hong Kong must get creative to dispel rumours, share facts about jab…"
BNF75,2575,0,0,0,"Why are most #HongKongers choosing not to get vaccinated for #Covid19?

With less than 15% receiving at least one j… https://t.co/JKEYpzGFAL"
ofarry,5005,2396,1,6,I'm not saying that the vaccine hesistancy is justified (nor that mistrust of the government is unreasonable) but t… https://t.co/KPwBzPQBHi
John68993893,420,516,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
abcanywhere,6,13,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
MarkFordMcNicol,104,304,0,1,"Coronavirus: ‘vaccine bubble’ incentives aren’t enough, Hong Kong must get creative to dispel rumours, share facts… https://t.co/qD3LjfymKV"
