index,Participant No.,Scene No.,Text Cond.,Audio Cond.,ROI category,Saccade Count,Total Saccade Distance,Average Saccade Distance,Total Saccade Duration,Average Saccade Duration
939,exp_4,Scene5,Off,On,Tamed nature,5,3.6315624045442205,0.7263124809088441,5.879999999999988,1.1759999999999977
940,exp_4,Scene5,Off,On,Urban,21,5.581647175062804,0.2657927226220383,6.720000000000013,0.3200000000000006
941,exp_4,Scene6,On,Off,Culturual  Heritage,64,12.318959578470444,0.1924837434136007,11.180000000000009,0.17468750000000013
942,exp_4,Scene6,On,Off,Others,1,0.6599889468771428,0.6599889468771428,0.6400000000000006,0.6400000000000006
943,exp_4,Scene6,On,Off,Tamed nature,1,0.2764692207100096,0.2764692207100096,0.23999999999999844,0.23999999999999844
944,exp_4,Scene6,On,Off,Text,286,27.992054238863094,0.09787431552050033,31.80000000000003,0.11118881118881128
945,exp_4,Scene7,On,On,Culturual  Heritage,104,13.843281388044359,0.1331084748850419,14.659999999999975,0.14096153846153822
946,exp_4,Scene7,On,On,Others,2,1.489534734816176,0.744767367408088,0.28000000000000114,0.14000000000000057
947,exp_4,Scene7,On,On,Tamed nature,1,0.36737416893407193,0.36737416893407193,0.4000000000000057,0.4000000000000057
948,exp_4,Scene7,On,On,Text,206,22.149840283858655,0.1075234965235857,25.199999999999992,0.1223300970873786
949,exp_4,Scene8,Off,Off,Others,304,51.93353722937965,0.17083400404401203,38.47999999999995,0.12657894736842087
950,exp_4,Scene8,Off,Off,Urban,68,5.017184610085605,0.07378212661890594,7.60000000000003,0.11176470588235338
951,exp_41,Scene1,On,Off,Culturual  Heritage,72,17.91060729176789,0.24875843460788735,14.599999999999987,0.2027777777777776
952,exp_41,Scene1,On,Off,Others,3,0.7638831951640342,0.25462773172134473,0.7599999999999909,0.2533333333333303
953,exp_41,Scene1,On,Off,Text,173,24.226828907926755,0.14003947345622403,24.46000000000005,0.1413872832369945
954,exp_41,Scene1,On,Off,Urban,14,2.0305698392404548,0.14504070280288964,2.2599999999999554,0.16142857142856823
955,exp_41,Scene2,On,On,Culturual  Heritage,24,6.724308862291726,0.2801795359288219,6.06000000000001,0.25250000000000045
956,exp_41,Scene2,On,On,Nature,4,2.3616460724914505,0.5904115181228626,4.4199999999999875,1.1049999999999969
957,exp_41,Scene2,On,On,Others,4,0.9190936267532744,0.2297734066883186,2.0399999999999965,0.5099999999999991
958,exp_41,Scene2,On,On,Tamed nature,14,2.000446653448689,0.14288904667490637,2.1400000000000112,0.15285714285714366
959,exp_41,Scene2,On,On,Text,223,25.478430597229778,0.1142530520055147,29.880000000000038,0.1339910313901347
960,exp_41,Scene3,Off,Off,Culturual  Heritage,55,13.82912337209541,0.2514386067653711,12.160000000000018,0.22109090909090942
961,exp_41,Scene3,Off,Off,Others,33,5.807539803734278,0.17598605465861447,7.160000000000025,0.21696969696969773
962,exp_41,Scene3,Off,Off,Tamed nature,50,12.946303996148673,0.25892607992297345,16.599999999999994,0.3319999999999999
963,exp_41,Scene3,Off,Off,Urban,88,17.34811030807135,0.19713761713717445,23.659999999999986,0.2688636363636362
964,exp_41,Scene4,Off,On,Culturual  Heritage,117,14.925434114472703,0.12756781294421113,14.699999999999985,0.1256410256410255
965,exp_41,Scene4,Off,On,Others,12,3.8857208069341334,0.3238100672445111,4.3799999999999955,0.3649999999999996
966,exp_41,Scene4,Off,On,Tamed nature,85,18.392989172972186,0.21638810791731983,20.520000000000003,0.24141176470588238
967,exp_41,Scene4,Off,On,Urban,46,9.28541591430651,0.20185686770231542,11.439999999999962,0.24869565217391223
968,exp_41,Scene5,On,On,Culturual  Heritage,28,4.869971710887256,0.1739275611031163,3.8400000000000056,0.13714285714285734
969,exp_41,Scene5,On,On,Nature,16,2.5623760026988,0.160148500168675,1.7999999999999972,0.11249999999999982
970,exp_41,Scene5,On,On,Others,5,3.109690691766411,0.6219381383532822,2.2799999999999905,0.4559999999999981
971,exp_41,Scene5,On,On,Tamed nature,22,5.437140836341022,0.24714276528822826,3.159999999999984,0.14363636363636292
972,exp_41,Scene5,On,On,Text,158,25.313653657088953,0.1602129978296769,20.17999999999998,0.12772151898734163
973,exp_41,Scene5,On,On,Urban,23,4.193655686498889,0.18233285593473433,2.7799999999999763,0.12086956521739027
974,exp_41,Scene6,Off,Off,Culturual  Heritage,192,26.665861169933002,0.13888469359340105,27.599999999999973,0.14374999999999985
975,exp_41,Scene6,Off,Off,Others,15,1.938790700445219,0.1292527133630146,3.6000000000000085,0.24000000000000057
976,exp_41,Scene6,Off,Off,Tamed nature,29,6.446242412619235,0.2222842211248012,7.059999999999954,0.24344827586206738
977,exp_41,Scene6,Off,Off,Urban,20,4.217924118276219,0.21089620591381095,7.960000000000011,0.3980000000000005
978,exp_41,Scene7,Off,On,Culturual  Heritage,283,45.95625331633665,0.1623895876902355,31.240000000000045,0.11038869257950545
979,exp_41,Scene7,Off,On,Nature,3,0.6826872574111016,0.22756241913703387,0.7599999999999909,0.2533333333333303
980,exp_41,Scene7,Off,On,Others,25,4.506647748993256,0.18026590995973024,4.960000000000013,0.19840000000000052
981,exp_41,Scene7,Off,On,Tamed nature,5,0.9914391189297757,0.19828782378595514,1.0999999999999943,0.21999999999999886
982,exp_41,Scene7,Off,On,Urban,3,0.41545841480745216,0.1384861382691507,0.4399999999999995,0.1466666666666665
983,exp_41,Scene8,On,Off,Others,21,6.3500521181990495,0.3023834341999547,5.2999999999999945,0.2523809523809521
984,exp_41,Scene8,On,Off,Tamed nature,1,0.25896590509177075,0.25896590509177075,0.21999999999999886,0.21999999999999886
985,exp_41,Scene8,On,Off,Text,256,34.25146180874985,0.1337947726904291,26.53999999999997,0.10367187499999989
986,exp_41,Scene8,On,Off,Urban,6,0.7738749689467218,0.1289791614911203,1.180000000000001,0.19666666666666685
987,exp_42,Scene1,On,Off,Culturual  Heritage,83,29.07532967087842,0.35030517675757133,17.73999999999995,0.2137349397590355
988,exp_42,Scene1,On,Off,Text,229,52.158508174777076,0.22776641124356803,28.940000000000033,0.12637554585152852
989,exp_42,Scene1,On,Off,Urban,6,1.225507552418559,0.2042512587364265,2.3000000000000043,0.383333333333334
990,exp_42,Scene2,On,On,Culturual  Heritage,68,21.643237243162098,0.31828290063473674,15.619999999999978,0.22970588235294084
991,exp_42,Scene2,On,On,Nature,15,4.122913023086087,0.27486086820573913,7.040000000000003,0.4693333333333335
992,exp_42,Scene2,On,On,Others,1,0.6563666734379496,0.6563666734379496,0.3200000000000003,0.3200000000000003
993,exp_42,Scene2,On,On,Tamed nature,9,2.214139645701102,0.24601551618901135,3.2200000000000246,0.3577777777777805
994,exp_42,Scene2,On,On,Text,181,36.21119285293,0.20006183896646407,20.120000000000076,0.11116022099447556
995,exp_42,Scene3,Off,Off,Culturual  Heritage,60,9.825476131809957,0.16375793553016596,12.520000000000039,0.2086666666666673
996,exp_42,Scene3,Off,Off,Others,54,7.9822738238002655,0.14781988562593085,8.579999999999952,0.158888888888888
997,exp_42,Scene3,Off,Off,Tamed nature,78,10.804041974877117,0.13851335865227074,17.459999999999997,0.2238461538461538
998,exp_42,Scene3,Off,Off,Urban,115,13.007190469933764,0.11310600408638057,17.759999999999987,0.15443478260869553
999,exp_42,Scene4,Off,On,Culturual  Heritage,207,37.89002553064776,0.18304360159733218,20.36000000000008,0.09835748792270571
1000,exp_42,Scene4,Off,On,Others,6,1.5264887036390835,0.25441478393984723,1.480000000000004,0.24666666666666734
1001,exp_42,Scene4,Off,On,Tamed nature,60,13.582076681658716,0.22636794469431193,9.640000000000018,0.16066666666666699
1002,exp_42,Scene4,Off,On,Urban,20,5.683956782213344,0.2841978391106672,4.079999999999982,0.20399999999999913
1003,exp_42,Scene5,On,On,Culturual  Heritage,28,9.02386616619723,0.3222809345070439,7.2399999999999896,0.2585714285714282
1004,exp_42,Scene5,On,On,Nature,4,1.2608263178109005,0.3152065794527251,1.0800000000000054,0.27000000000000135
1005,exp_42,Scene5,On,On,Others,33,7.258982725804104,0.2199691735092153,7.280000000000051,0.22060606060606214
1006,exp_42,Scene5,On,On,Tamed nature,10,3.2154142363215565,0.32154142363215565,2.660000000000025,0.2660000000000025
1007,exp_42,Scene5,On,On,Text,102,23.01775531653951,0.2256642678092109,18.29999999999998,0.17941176470588216
1008,exp_42,Scene5,On,On,Urban,57,17.20701983362764,0.3018775409408358,17.61999999999997,0.3091228070175433
1009,exp_42,Scene6,Off,Off,Culturual  Heritage,177,37.926107280827004,0.21427179254704523,55.76000000000002,0.3150282485875707
1010,exp_42,Scene6,Off,Off,Others,2,0.34529487571357664,0.17264743785678832,1.1600000000000037,0.5800000000000018
1011,exp_42,Scene6,Off,Off,Tamed nature,27,8.195837629080481,0.3035495418177956,13.56000000000001,0.5022222222222226
1012,exp_42,Scene7,Off,On,Culturual  Heritage,332,64.24428546334471,0.1935068839257371,34.39999999999986,0.10361445783132486
1013,exp_42,Scene7,Off,On,Nature,5,1.988468270482244,0.3976936540964488,2.90000000000002,0.580000000000004
1014,exp_42,Scene7,Off,On,Others,7,0.4836108570363958,0.06908726529091368,0.7400000000000091,0.10571428571428701
1015,exp_42,Scene7,Off,On,Tamed nature,4,0.8797501182487883,0.2199375295621971,0.6999999999999922,0.17499999999999805
1016,exp_42,Scene7,Off,On,Urban,2,0.38921121828672384,0.19460560914336192,1.0200000000000031,0.5100000000000016
1017,exp_42,Scene8,On,Off,Others,146,38.69804275259617,0.26505508734654915,24.260000000000034,0.16616438356164406
1018,exp_42,Scene8,On,Off,Tamed nature,1,0.675989245476583,0.675989245476583,0.9400000000000048,0.9400000000000048
1019,exp_42,Scene8,On,Off,Text,135,27.277243404711196,0.20205365484971258,19.42000000000002,0.143851851851852
1020,exp_42,Scene8,On,Off,Urban,22,7.344014282886998,0.33381883104031806,6.239999999999991,0.28363636363636324
1021,exp_43,Scene1,On,Off,Culturual  Heritage,63,18.116350737500895,0.28756112281747453,11.18000000000004,0.1774603174603181
1022,exp_43,Scene1,On,Off,Others,5,1.5824296710486108,0.31648593420972215,1.2199999999999918,0.24399999999999836
1023,exp_43,Scene1,On,Off,Text,231,36.44238370857398,0.1577592368336536,23.120000000000033,0.10008658008658022
1024,exp_43,Scene1,On,Off,Urban,10,2.739822917620413,0.2739822917620413,2.2599999999999767,0.22599999999999767
1025,exp_43,Scene2,On,On,Culturual  Heritage,82,30.414850021843566,0.37091280514443375,14.979999999999967,0.1826829268292679
1026,exp_43,Scene2,On,On,Nature,4,2.1309508417476923,0.5327377104369231,1.299999999999999,0.32499999999999973
1027,exp_43,Scene2,On,On,Tamed nature,5,2.5408449068299523,0.5081689813659904,2.700000000000001,0.5400000000000003
1028,exp_43,Scene2,On,On,Text,224,36.34895816894932,0.1622721346828095,20.479999999999926,0.0914285714285711
1029,exp_43,Scene3,Off,Off,Culturual  Heritage,141,32.86394984613536,0.23307765848322953,17.240000000000062,0.12226950354609974
1030,exp_43,Scene3,Off,Off,Others,10,4.084590046599983,0.4084590046599983,3.5000000000000178,0.35000000000000175
1031,exp_43,Scene3,Off,Off,Tamed nature,46,17.871701626276053,0.3885152527451316,13.360000000000003,0.2904347826086957
1032,exp_43,Scene3,Off,Off,Urban,64,18.921281517923358,0.29564502371755247,18.539999999999974,0.2896874999999996
1033,exp_43,Scene4,Off,On,Culturual  Heritage,154,35.463503075561945,0.230282487503649,19.500000000000064,0.12662337662337703
1034,exp_43,Scene4,Off,On,Others,7,1.6197777742524964,0.23139682489321375,1.2800000000000011,0.18285714285714302
1035,exp_43,Scene4,Off,On,Tamed nature,84,27.671669399700384,0.32942463571071884,19.760000000000012,0.23523809523809538
1036,exp_43,Scene4,Off,On,Urban,38,14.961247417681586,0.39371703730741014,9.599999999999937,0.25263157894736676
1037,exp_43,Scene5,On,Off,Culturual  Heritage,32,9.559823848114677,0.29874449525358365,8.460000000000012,0.26437500000000036
1038,exp_43,Scene5,On,Off,Nature,4,1.5542651229706275,0.38856628074265687,1.0999999999999943,0.2749999999999986
1039,exp_43,Scene5,On,Off,Others,17,3.7316780844966635,0.21951047555862727,6.560000000000021,0.3858823529411777
1040,exp_43,Scene5,On,Off,Tamed nature,2,0.6507278266020842,0.3253639133010421,0.44000000000000483,0.22000000000000242
1041,exp_43,Scene5,On,Off,Text,180,26.28514833971882,0.14602860188732678,26.220000000000063,0.14566666666666703
1042,exp_43,Scene5,On,Off,Urban,21,10.765177639093658,0.5126275066235075,7.740000000000013,0.36857142857142916
1043,exp_43,Scene6,On,On,Culturual  Heritage,69,24.013853114780705,0.34802685673595224,14.300000000000082,0.20724637681159538
1044,exp_43,Scene6,On,On,Others,15,4.093963895045851,0.2729309263363901,2.7800000000000047,0.18533333333333366
1045,exp_43,Scene6,On,On,Tamed nature,10,3.9694141706191113,0.3969414170619111,2.3000000000000043,0.23000000000000043
1046,exp_43,Scene6,On,On,Text,211,42.180522565051454,0.19990768988176044,26.639999999999915,0.1262559241706157
1047,exp_43,Scene7,Off,Off,Culturual  Heritage,342,73.20905798349402,0.21406157305115212,33.799999999999955,0.09883040935672502
1048,exp_43,Scene7,Off,Off,Nature,5,1.283095110726227,0.2566190221452454,1.4600000000000009,0.29200000000000015
1049,exp_43,Scene7,Off,Off,Others,3,1.2942249775296397,0.43140832584321326,1.0600000000000023,0.3533333333333341
1050,exp_43,Scene7,Off,Off,Tamed nature,1,0.5975413374821862,0.5975413374821862,0.3199999999999932,0.3199999999999932
1051,exp_43,Scene8,Off,On,Others,282,74.5307665753506,0.26429349849415107,36.71999999999996,0.13021276595744669
1052,exp_43,Scene8,Off,On,Tamed nature,2,1.1348261194573788,0.5674130597286894,0.639999999999997,0.3199999999999985
1053,exp_43,Scene8,Off,On,Urban,29,8.069926834337023,0.27827333911506974,6.680000000000009,0.2303448275862072
1054,exp_44,Scene1,Off,On,Culturual  Heritage,257,61.046320334801386,0.23753432036887698,32.139999999999915,0.12505836575875454
1055,exp_44,Scene1,Off,On,Others,3,0.3991755462532029,0.1330585154177343,0.7799999999999869,0.2599999999999956
1056,exp_44,Scene1,Off,On,Tamed nature,2,0.5360841612461633,0.26804208062308166,0.5599999999999881,0.27999999999999403
1057,exp_44,Scene1,Off,On,Urban,10,2.674774306511101,0.2674774306511101,2.6199999999999903,0.261999999999999
1058,exp_44,Scene2,On,Off,Culturual  Heritage,32,13.01221475226904,0.4066317110084075,7.46000000000003,0.23312500000000094
1059,exp_44,Scene2,On,Off,Nature,15,1.98605690213979,0.132403793475986,2.160000000000009,0.1440000000000006
1060,exp_44,Scene2,On,Off,Tamed nature,11,3.363656575061401,0.3057869613692183,1.800000000000018,0.16363636363636527
1061,exp_44,Scene2,On,Off,Text,201,33.204637765179896,0.16519720281184028,26.5,0.1318407960199005
1062,exp_44,Scene3,On,On,Culturual  Heritage,16,9.846482652157793,0.615405165759862,3.7600000000000087,0.23500000000000054
1063,exp_44,Scene3,On,On,Tamed nature,3,1.803822348223104,0.601274116074368,1.1199999999999957,0.3733333333333319
1064,exp_44,Scene3,On,On,Text,229,43.184586997318014,0.18857898252103936,33.6000000000001,0.14672489082969475
1065,exp_44,Scene3,On,On,Urban,15,4.996166441339021,0.33307776275593476,4.700000000000004,0.3133333333333336
1066,exp_44,Scene4,Off,Off,Culturual  Heritage,139,27.92877315226423,0.20092642555585777,17.479999999999958,0.12575539568345293
1067,exp_44,Scene4,Off,Off,Others,28,10.764276901197396,0.38443846075704985,6.959999999999983,0.24857142857142797
1068,exp_44,Scene4,Off,Off,Tamed nature,75,21.7090231058401,0.28945364141120133,12.63999999999995,0.16853333333333267
1069,exp_44,Scene4,Off,Off,Urban,41,14.316177208067339,0.34917505385530095,11.779999999999987,0.2873170731707314
1070,exp_44,Scene5,Off,On,Culturual  Heritage,119,28.731701351105826,0.2414428684966876,17.240000000000045,0.1448739495798323
1071,exp_44,Scene5,Off,On,Nature,11,3.708716262018682,0.3371560238198802,4.560000000000015,0.4145454545454559
1072,exp_44,Scene5,Off,On,Others,17,4.293219667615332,0.2525423333891372,3.059999999999995,0.17999999999999972
1073,exp_44,Scene5,Off,On,Tamed nature,24,4.677531157188222,0.19489713154950924,7.0600000000000005,0.2941666666666667
1074,exp_44,Scene5,Off,On,Urban,94,26.474801380573133,0.28164682319758655,18.1,0.19255319148936173
1075,exp_44,Scene6,On,Off,Culturual  Heritage,55,16.918703960896625,0.30761279928902957,10.42000000000001,0.18945454545454565
1076,exp_44,Scene6,On,Off,Others,7,4.033805189451055,0.5762578842072935,2.4199999999999875,0.3457142857142839
1077,exp_44,Scene6,On,Off,Tamed nature,10,3.1240554628338013,0.31240554628338013,4.56000000000002,0.456000000000002
1078,exp_44,Scene6,On,Off,Text,208,37.16152250973952,0.17866116591220924,23.58,0.1133653846153846
1079,exp_44,Scene6,On,Off,Urban,2,0.8147038585755096,0.4073519292877548,0.8000000000000007,0.40000000000000036
1080,exp_44,Scene7,On,On,Culturual  Heritage,12,3.846683371968093,0.3205569476640077,2.48000000000002,0.20666666666666833
1081,exp_44,Scene7,On,On,Nature,1,0.6669199427217631,0.6669199427217631,0.29999999999999893,0.29999999999999893
1082,exp_44,Scene7,On,On,Text,277,49.75654288956448,0.17962650862658658,27.100000000000076,0.09783393501805082
1083,exp_44,Scene8,Off,Off,Others,274,73.26629702539809,0.2673952446182412,35.93999999999994,0.1311678832116786
1084,exp_44,Scene8,Off,Off,Tamed nature,3,1.5240224312011827,0.508007477067061,0.7199999999999989,0.23999999999999963
1085,exp_44,Scene8,Off,Off,Urban,48,9.284446761037929,0.1934259741882902,6.019999999999992,0.12541666666666648
1086,exp_45,Scene1,On,On,Culturual  Heritage,59,19.44320951968199,0.3295459240624066,19.380000000000006,0.32847457627118654
1087,exp_45,Scene1,On,On,Text,177,40.26361312087169,0.2274780402309135,37.200000000000074,0.21016949152542413
1088,exp_45,Scene1,On,On,Urban,2,1.6882833991116795,0.8441416995558397,2.579999999999984,1.289999999999992
1089,exp_45,Scene2,Off,Off,Culturual  Heritage,155,44.53273193815782,0.287307947988115,42.85999999999994,0.2765161290322577
1090,exp_45,Scene2,Off,Off,Nature,8,4.054523648633686,0.5068154560792107,6.220000000000006,0.7775000000000007
1091,exp_45,Scene2,Off,Off,Others,9,2.1882632902105374,0.2431403655789486,4.160000000000004,0.46222222222222265
1092,exp_45,Scene2,Off,Off,Tamed nature,29,8.935821801159435,0.30813178624687704,13.820000000000029,0.476551724137932
1093,exp_45,Scene3,Off,On,Culturual  Heritage,52,24.915154724310423,0.4791375908521235,18.02,0.3465384615384615
1094,exp_45,Scene3,Off,On,Others,43,14.602178109657123,0.3395855374338866,13.319999999999983,0.30976744186046473
1095,exp_45,Scene3,Off,On,Tamed nature,37,14.966034317250315,0.40448741397973825,14.760000000000012,0.39891891891891923
1096,exp_45,Scene3,Off,On,Urban,55,17.57459753675311,0.3195381370318747,18.48,0.336
1097,exp_45,Scene4,On,Off,Culturual  Heritage,24,8.884476881094812,0.37018653671228385,5.2600000000000335,0.21916666666666806
1098,exp_45,Scene4,On,Off,Others,6,3.212963776194052,0.5354939626990086,2.419999999999998,0.40333333333333304
1099,exp_45,Scene4,On,Off,Tamed nature,5,2.8025907847286033,0.5605181569457207,1.9799999999999969,0.39599999999999935
1100,exp_45,Scene4,On,Off,Text,285,63.848684941252195,0.22403047347807786,40.24000000000005,0.14119298245614054
1101,exp_45,Scene4,On,Off,Urban,7,1.555195225260948,0.22217074646584972,1.7599999999999962,0.2514285714285709
1102,exp_45,Scene5,On,On,Culturual  Heritage,25,9.07024419680127,0.36280976787205077,8.360000000000017,0.3344000000000007
1103,exp_45,Scene5,On,On,Nature,1,0.4280746079832346,0.4280746079832346,0.29999999999999716,0.29999999999999716
1104,exp_45,Scene5,On,On,Others,16,7.890220408917857,0.49313877555736607,6.100000000000023,0.3812500000000014
1105,exp_45,Scene5,On,On,Tamed nature,3,0.7548663659288918,0.25162212197629724,0.6400000000000006,0.2133333333333335
1106,exp_45,Scene5,On,On,Text,171,31.696620260407933,0.1853603524000464,36.23999999999995,0.21192982456140322
1107,exp_45,Scene5,On,On,Urban,17,6.6129980395728,0.38899988468075297,8.020000000000028,0.4717647058823546
1108,exp_45,Scene6,Off,Off,Culturual  Heritage,221,71.31050796762376,0.3226719817539537,54.340000000000025,0.24588235294117658
1109,exp_45,Scene6,Off,Off,Others,15,2.237568273639337,0.14917121824262247,2.660000000000011,0.17733333333333406
1110,exp_45,Scene6,Off,Off,Tamed nature,6,2.820171266448006,0.470028544408001,4.480000000000004,0.7466666666666674
1111,exp_45,Scene6,Off,Off,Urban,1,0.362992920041149,0.362992920041149,0.7999999999999989,0.7999999999999989
1112,exp_45,Scene7,Off,On,Culturual  Heritage,311,95.41318164323464,0.3067947962804972,50.680000000000035,0.1629581993569133
1113,exp_45,Scene7,Off,On,Nature,1,0.36781345815508165,0.36781345815508165,0.1999999999999993,0.1999999999999993
1114,exp_45,Scene7,Off,On,Tamed nature,2,0.13355189516617072,0.06677594758308536,0.3400000000000034,0.1700000000000017
1115,exp_45,Scene8,On,Off,Others,65,21.307089549641564,0.3278013776867933,16.300000000000075,0.2507692307692319
1116,exp_45,Scene8,On,Off,Text,259,43.733280646906415,0.1688543654320711,31.120000000000147,0.12015444015444073
1117,exp_45,Scene8,On,Off,Urban,2,0.24824384916033077,0.12412192458016538,0.2600000000000051,0.13000000000000256
1118,exp_47,Scene1,On,On,Culturual  Heritage,55,20.917902772080122,0.3803255049469113,23.91999999999998,0.4349090909090906
1119,exp_47,Scene1,On,On,Others,1,0.10769405740336836,0.10769405740336836,0.1600000000000037,0.1600000000000037
1120,exp_47,Scene1,On,On,Text,163,27.94314904304839,0.17143036222729074,31.999999999999957,0.1963190184049077
1121,exp_47,Scene1,On,On,Urban,24,6.546102374773506,0.27275426561556276,9.359999999999975,0.38999999999999896
1122,exp_47,Scene2,Off,Off,Culturual  Heritage,122,31.450369060415547,0.25778991033127496,44.62000000000004,0.3657377049180331
1123,exp_47,Scene2,Off,Off,Nature,20,10.685715703354393,0.5342857851677196,14.679999999999984,0.7339999999999992
1124,exp_47,Scene2,Off,Off,Tamed nature,35,6.840639223801165,0.19544683496574755,9.899999999999977,0.2828571428571422
1125,exp_47,Scene2,Off,Off,Urban,1,0.3240277302948006,0.3240277302948006,1.5,1.5
1126,exp_47,Scene3,Off,On,Culturual  Heritage,86,19.442071993037295,0.22607060457020112,25.679999999999986,0.2986046511627905
1127,exp_47,Scene3,Off,On,Others,4,1.3889490865654675,0.34723727164136686,1.8599999999999959,0.46499999999999897
1128,exp_47,Scene3,Off,On,Tamed nature,39,11.097236885894855,0.28454453553576553,9.800000000000008,0.2512820512820515
1129,exp_47,Scene3,Off,On,Urban,74,19.512437375341207,0.26368158615325954,28.219999999999956,0.3813513513513508
1130,exp_47,Scene4,On,Off,Culturual  Heritage,10,5.610998650833917,0.5610998650833917,6.700000000000014,0.6700000000000015
1131,exp_47,Scene4,On,Off,Others,3,1.463348866605291,0.487782955535097,1.7600000000000033,0.5866666666666678
1132,exp_47,Scene4,On,Off,Tamed nature,7,1.609238181676372,0.22989116881091026,3.8200000000000003,0.5457142857142857
1133,exp_47,Scene4,On,Off,Text,182,40.387671002980966,0.22191028023615916,45.86,0.251978021978022
1134,exp_47,Scene4,On,Off,Urban,10,3.083605238119402,0.3083605238119402,4.500000000000027,0.4500000000000027
1135,exp_47,Scene5,Off,Off,Culturual  Heritage,143,19.352264720484882,0.1353305225208733,20.820000000000007,0.14559440559440565
1136,exp_47,Scene5,Off,Off,Nature,10,4.414866727064445,0.4414866727064445,4.779999999999995,0.4779999999999995
1137,exp_47,Scene5,Off,Off,Others,31,7.251928222479208,0.2339331684670712,10.759999999999991,0.3470967741935481
1138,exp_47,Scene5,Off,Off,Tamed nature,26,11.01508674376961,0.4236571824526773,11.100000000000023,0.4269230769230778
1139,exp_47,Scene5,Off,Off,Urban,39,12.73485499712195,0.3265347435159474,15.3,0.3923076923076923
1140,exp_47,Scene6,Off,On,Culturual  Heritage,176,37.2625921075006,0.2117192733380716,32.52000000000002,0.18477272727272737
1141,exp_47,Scene6,Off,On,Others,23,3.143272896529259,0.136664038979533,4.220000000000041,0.18347826086956698
1142,exp_47,Scene6,Off,On,Tamed nature,37,10.004823667498481,0.27040063966212113,14.160000000000005,0.38270270270270285
1143,exp_47,Scene6,Off,On,Urban,35,2.589229396681046,0.0739779827623156,4.7999999999999545,0.13714285714285585
1144,exp_47,Scene7,On,Off,Culturual  Heritage,49,13.46486576962022,0.2747931789718412,10.32,0.21061224489795918
1145,exp_47,Scene7,On,Off,Others,6,1.6785394567953535,0.27975657613255894,2.0400000000000134,0.34000000000000224
1146,exp_47,Scene7,On,Off,Tamed nature,2,0.6152249546113235,0.30761247730566177,0.5599999999999952,0.2799999999999976
1147,exp_47,Scene7,On,Off,Text,250,34.64503246728094,0.13858012986912377,32.59999999999998,0.13039999999999993
1148,exp_47,Scene7,On,Off,Urban,3,0.17450318976780993,0.05816772992260331,0.4200000000000017,0.14000000000000057
1149,exp_47,Scene8,On,On,Others,43,17.45879320426269,0.40601844661076025,12.379999999999992,0.28790697674418586
1150,exp_47,Scene8,On,On,Text,242,45.74825562716917,0.189042378624666,34.199999999999996,0.14132231404958676
1151,exp_47,Scene8,On,On,Urban,18,2.549464207205472,0.141636900400304,2.8599999999999888,0.15888888888888827
1152,exp_5,Scene1,On,Off,Culturual  Heritage,41,14.427672310724821,0.3518944466030444,13.380000000000006,0.32634146341463427
1153,exp_5,Scene1,On,Off,Tamed nature,1,0.33316323326561714,0.33316323326561714,0.43999999999999995,0.43999999999999995
1154,exp_5,Scene1,On,Off,Text,236,53.69450870076205,0.22751910466424596,41.39999999999998,0.17542372881355922
1155,exp_5,Scene1,On,Off,Urban,3,0.1491358121603408,0.049711937386780265,0.3000000000000007,0.10000000000000024
1156,exp_5,Scene2,On,On,Culturual  Heritage,20,7.8593431155527025,0.39296715577763514,4.000000000000018,0.2000000000000009
1157,exp_5,Scene2,On,On,Tamed nature,3,0.3975159664481461,0.13250532214938202,0.43999999999999995,0.14666666666666664
1158,exp_5,Scene2,On,On,Text,319,55.51185322019683,0.17401834865265464,32.619999999999926,0.10225705329153582
1159,exp_5,Scene3,Off,Off,Culturual  Heritage,203,41.05906074791877,0.20226138299467375,30.799999999999997,0.15172413793103448
1160,exp_5,Scene3,Off,Off,Others,15,6.548690660381059,0.43657937735873725,5.980000000000004,0.39866666666666695
1161,exp_5,Scene3,Off,Off,Tamed nature,19,4.925214680859845,0.2592218253084129,3.9399999999999693,0.20736842105262995
1162,exp_5,Scene3,Off,Off,Urban,48,10.738468350255086,0.2237180906303143,12.76,0.2658333333333333
1163,exp_5,Scene4,Off,On,Culturual  Heritage,259,33.61738399597756,0.12979684940531877,22.300000000000043,0.08610038610038627
1164,exp_5,Scene4,Off,On,Others,1,0.9918707224230384,0.9918707224230384,1.519999999999996,1.519999999999996
1165,exp_5,Scene4,Off,On,Tamed nature,34,7.902709547108114,0.23243263373847395,5.399999999999984,0.15882352941176425
1166,exp_5,Scene4,Off,On,Urban,7,2.0797602964860378,0.29710861378371967,1.5999999999999872,0.22857142857142673
1167,exp_5,Scene5,On,On,Culturual  Heritage,31,8.084817803569388,0.2608005743086899,6.580000000000003,0.2122580645161291
1168,exp_5,Scene5,On,On,Others,11,4.51364813460472,0.4103316486004291,3.640000000000006,0.33090909090909143
1169,exp_5,Scene5,On,On,Tamed nature,2,1.305896629329172,0.652948314664586,1.2200000000000002,0.6100000000000001
1170,exp_5,Scene5,On,On,Text,246,51.19867148784519,0.20812468084489913,34.56000000000002,0.14048780487804885
1171,exp_5,Scene5,On,On,Urban,9,3.589061198689885,0.3987845776322094,1.9800000000000004,0.22000000000000006
