user,followers_count,friends_count,retweet_count,favorite_count,text
animal_lover365,989,2216,0,1,"@______RW______ It tells me Grandma is probably in the risk category, and she stayed safe the whole pandemic &amp; does… https://t.co/zQzSPiaauH"
Shekhar1495,114,873,0,0,@Gufran14976052 Israel ne tumhre liye special vaccine banaye h ja lagwa le..... Palestine lagwa raha h🤣🤣
acacia_the,46,127,1,11,@AlastairMcA30 @naomirwolf @AlexBerenson Why do you persist in spreading misinformation about Covid? In amplifying… https://t.co/trNaxCj5Y6
cupotka1,4,27,0,1,@MarieLR89404375 @akobilarov @SenatorTimScott And no money left for covid vaccine. All money spent on thousands of… https://t.co/LfaZngphBi
VedantP65210900,63,504,0,0,@KhanAmanatullah Bhai aapka kya sambhandh hai Palestine se ? Na Palestine ne hume vaccine bheji na koi vyapar hai n… https://t.co/dM9eg3ont0
Mani_INC,1124,1041,3,0,RT @Beahumane1st: 4th Pt of Manmohan's letter dated18/04 is explaining to allow more companies in Vaccine production. It also highlights th…
cupotka1,4,27,0,0,@Divignity @SenatorTimScott @stop People that fund terrorist organization of Hamas in camouflage of supporting Pale… https://t.co/MN4UQ8zVsg
naomirwolf,138067,29940,4,0,"RT @AlastairMcA30: @naomirwolf @AlexBerenson Why do you persist in spreading misinformation about vaccines? In amplifying grifters?
People…"
damiarasidii,86,160,51,0,RT @xunnysideup_: @kasihirisleona gurl if israel yg buat vaccine tu don’t you think our government wouldve already taken action in the firs…
AlastairMcA30,28117,1177,4,27,"@naomirwolf @AlexBerenson Why do you persist in spreading misinformation about vaccines? In amplifying grifters?
Pe… https://t.co/8nYWEgoJTt"
hemmers_s,12,63,738,0,RT @eid_bassem: I am a Palestinian and I was vaccinated in #Israel. Groups like @jvplive and @BDSmovement are saying that Israel only vacci…
mairnaqas,370,341,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
Beahumane1st,381,524,3,5,4th Pt of Manmohan's letter dated18/04 is explaining to allow more companies in Vaccine production. It also highlig… https://t.co/uPBnf8U1xp
LeahKamaliah,649,451,51,0,RT @xunnysideup_: @kasihirisleona gurl if israel yg buat vaccine tu don’t you think our government wouldve already taken action in the firs…
miyaskr,750,620,51,0,RT @xunnysideup_: @kasihirisleona gurl if israel yg buat vaccine tu don’t you think our government wouldve already taken action in the firs…
bauernebl,35,204,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
AleshaAzli,128,106,0,0,Anyways if im not mistaken the first vaccine was made by two jewish people so mesti ada mak cik pak cik facebook pu… https://t.co/fhSDlL1rmz
itsChiftchi,415,460,39,0,RT @MusaubKhanMD: Israel’s vaccination success is predicated on denying Palestinians the vaccine. When Israel vaccinated 50% of their popul…
stevenaren_,0,84,18,0,RT @akurze: Life After the Vaccine in Israel https://t.co/q1bByfVvUE
Romeovl0gx,0,46,4,0,"RT @theage: Federal Health Minister Greg Hunt has revealed Australia issued more than 90,000 doses of COVID-19 vaccine within a 24-hour per…"
NoudSmulders,2,20,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
rise_israel,1,16,252,0,"RT @BNODesk: More than 600,000 children ages 12 to 15 have received their first dose of Pfizer's COVID-19 vaccine, CDC says"
Bill_Swindle,1275,2080,3,0,RT @AnitaLea1: This was in Israel news. You don’t think it’s coming to a city near you? Can’t buy or sell without the vaccine? Does that so…
_mzarif,147,910,0,0,"Aku pelik, sapa yang starting cakap vaccine tu from Israel eh? 🤔 1st point, vaccine ada banyak brand. Same goes to… https://t.co/WwwZvzUy0R"
leenk7991,504,356,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
mismietercom,26,97,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
teenagevirgin,1872,273,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
KFS_hide,43,163,13,0,"RT @farishaaakimi: Bugima punya orang...susah2 scientist islam lead research vaccine covid-19, last2 israel yang dapat nama🤣 https://t.co/1…"
ohdear_man,235,253,39,0,RT @MusaubKhanMD: Israel’s vaccination success is predicated on denying Palestinians the vaccine. When Israel vaccinated 50% of their popul…
WolfDog__,67,90,2,0,"RT @croatiangrug: @UncutPatriot @GraduatedBen Pfizer's CEO is jewish
AstraZeneca's CEO was to be Israel's Teva Pharmaceuticals CEO ie jewis…"
IMony94,368,321,39,0,RT @MusaubKhanMD: Israel’s vaccination success is predicated on denying Palestinians the vaccine. When Israel vaccinated 50% of their popul…
JoelADiBacco,2967,5000,8871,0,"RT @Jim_Jordan: Joe Biden’s presidency so far:

-Gas crisis
-Border crisis
-Closed schools
-Inflation rising 
-Israel under attack
-Crime u…"
kelene_k,465,2995,26,0,RT @voxdotcom: New Covid-19 cases have dropped by more than 95% and daily deaths are nearly gone in Israel. Vaccine passports are part of t…
Afiqrizal_,151,147,13,0,"RT @farishaaakimi: Bugima punya orang...susah2 scientist islam lead research vaccine covid-19, last2 israel yang dapat nama🤣 https://t.co/1…"
mnzeey,74,141,13,0,"RT @farishaaakimi: Bugima punya orang...susah2 scientist islam lead research vaccine covid-19, last2 israel yang dapat nama🤣 https://t.co/1…"
gambler1647,1652,2020,8871,0,"RT @Jim_Jordan: Joe Biden’s presidency so far:

-Gas crisis
-Border crisis
-Closed schools
-Inflation rising 
-Israel under attack
-Crime u…"
coldkeyes,2978,4174,8871,0,"RT @Jim_Jordan: Joe Biden’s presidency so far:

-Gas crisis
-Border crisis
-Closed schools
-Inflation rising 
-Israel under attack
-Crime u…"
SolarSystemPE,5442,3141,8871,0,"RT @Jim_Jordan: Joe Biden’s presidency so far:

-Gas crisis
-Border crisis
-Closed schools
-Inflation rising 
-Israel under attack
-Crime u…"
cleoworks1,9042,8982,8871,0,"RT @Jim_Jordan: Joe Biden’s presidency so far:

-Gas crisis
-Border crisis
-Closed schools
-Inflation rising 
-Israel under attack
-Crime u…"
akissbeyon,3042,3180,8871,0,"RT @Jim_Jordan: Joe Biden’s presidency so far:

-Gas crisis
-Border crisis
-Closed schools
-Inflation rising 
-Israel under attack
-Crime u…"
AnitaLea1,134023,89367,3,8,This was in Israel news. You don’t think it’s coming to a city near you? Can’t buy or sell without the vaccine? Doe… https://t.co/nn9er7rJvi
breakingnewsbo1,596,0,1,0,RT @Rudy44905478: Hunt points to biggest source of confidence in COVID-19 vaccine https://t.co/tOAESLmC94
KufrKaSafaya,44,78,0,0,@jutekap @AJEnglish There's no vaccine in Israel's arse. Stop licking it shudra
biene6817,732,725,3,0,"RT @derliebeMichi: @helgelindh Mensch Helge, da gibts in Israel aber auch ne Menge Coronaleugner mit Judenstern auf Demos.
Oder sind die vo…"
danabatnag,2533,1931,19,0,"RT @DrTonyLeachon: One factor driving the “huge crowd is the brand of the vaccine, due to the science-based approach and real world experie…"
danieltanne,2285,2594,0,0,amazing how many experts on the Israel-Palestine conflict there are on twitter. most of these experts are the same… https://t.co/fWxncVjCOn
nielkals,455,536,51,0,RT @xunnysideup_: @kasihirisleona gurl if israel yg buat vaccine tu don’t you think our government wouldve already taken action in the firs…
AnirbanReach,4,63,1,0,"RT @AnirbanReach: हजार झूठ बोलने वाले एक नेता, लेकिन जब ओ, किसी पत्रकार को देखें तो पर्दे के पीछे छुप जाते है! बोलो बोलो कौन हाय ओ!
#Soluti…"
prettyimaah,411,355,13,0,"RT @farishaaakimi: Bugima punya orang...susah2 scientist islam lead research vaccine covid-19, last2 israel yang dapat nama🤣 https://t.co/1…"
moontiger5735,2741,1399,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
Kittu_0007,6239,6254,0,0,"@amanasabd @KhanAmanatullah wese to pakistan ko bhi vaccine diya hai, par duniya janti hai, hamara sabse bada dusha… https://t.co/IC8NSAJ1b5"
zkbluebirdd,405,424,51,0,RT @xunnysideup_: @kasihirisleona gurl if israel yg buat vaccine tu don’t you think our government wouldve already taken action in the firs…
happinessss23,416,497,13,0,"RT @farishaaakimi: Bugima punya orang...susah2 scientist islam lead research vaccine covid-19, last2 israel yang dapat nama🤣 https://t.co/1…"
markmonroe233,3996,4446,8871,0,"RT @Jim_Jordan: Joe Biden’s presidency so far:

-Gas crisis
-Border crisis
-Closed schools
-Inflation rising 
-Israel under attack
-Crime u…"
nikalwi_,521,357,13,0,"RT @farishaaakimi: Bugima punya orang...susah2 scientist islam lead research vaccine covid-19, last2 israel yang dapat nama🤣 https://t.co/1…"
DenoiaKelly,4379,5004,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
BroBillRogers,1329,2393,1,0,"RT @AriLevitan: Here we go. @RashidaTlaib lieing about Israel again. And of course bringing her beloved grandmother into it - yes, the one…"
SplendidlyDull,2556,474,0,0,"@barbarindian @MukulAgarwal66 @IndiaToday Apart frm US which hoarded all its production,UK which used dfrnt arm twi… https://t.co/Vr2jCYocFI"
pritikrishtel,8023,1849,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
almondmilkgurll,3,80,51,0,RT @xunnysideup_: @kasihirisleona gurl if israel yg buat vaccine tu don’t you think our government wouldve already taken action in the firs…
Laharlnut,345,678,13,0,"RT @farishaaakimi: Bugima punya orang...susah2 scientist islam lead research vaccine covid-19, last2 israel yang dapat nama🤣 https://t.co/1…"
Rudy44905478,0,1,1,0,Hunt points to biggest source of confidence in COVID-19 vaccine https://t.co/tOAESLmC94
farishaaakimi,525,380,13,4,"Bugima punya orang...susah2 scientist islam lead research vaccine covid-19, last2 israel yang dapat nama🤣… https://t.co/Nxp6WOywM9"
jeff_bouchey,238,3671,0,0,@WilliamYang120 Taiwan is cash rich and said they bought 20 million doses in December…is there a story why we don’t… https://t.co/ZI3zaNEpHe
A5PHYXI413_MSV,218,753,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
prave2nkr,116,146,0,0,@ArvindKejriwal to kill corona we will have to bring Israel variant of the vaccine.
PAROLE_auPeuple,4059,3732,4,0,RT @LidaMayer2: @VirusWar Sauf que compagnie aériennes  déjà en Israël défavorables pour les passagers vacciné à cause de très forte risque…
Covi1979749381,119,323,0,1,@BefittingFacts @Sassy_Hindu @JhaSanjay Vaccines being ordered doesn’t equal vaccine administration. Supply chain i… https://t.co/tq2rpW0zKa
trapo24,2,30,0,0,@DrTonyLeachon UK and US developed the “branded” vaccine while  Israel participated in the trials. What we can only… https://t.co/7thilldJMq
BarkowConsult,10684,7611,2,0,"RT @BarkowConsult: German Vaccination Update - Before We Get Too Excited (II/II)

Compared to Best Practice (Israel) Germany's recent hike…"
mgmglobal,1951,4974,138,0,"RT @ChelseaClinton: We could be making #covid19 vaccines in more places (potentially in Bangladesh, Canada, Denmark, Indonesia, Israel, Pak…"
Basant50457197,1109,2396,4,0,"RT @theage: Federal Health Minister Greg Hunt has revealed Australia issued more than 90,000 doses of COVID-19 vaccine within a 24-hour per…"
Andym6769,3595,5002,4,0,"RT @theage: Federal Health Minister Greg Hunt has revealed Australia issued more than 90,000 doses of COVID-19 vaccine within a 24-hour per…"
JanetWa94118686,33,141,0,0,"Beltway Insider: Biden V-C Day, CDC, COVID/Vaccine Totals, Israel/Hamas, Colonial Pipeline, NYC https://t.co/CQuQpzmQNW"
ana_captures,2421,2958,4,0,"RT @theage: Federal Health Minister Greg Hunt has revealed Australia issued more than 90,000 doses of COVID-19 vaccine within a 24-hour per…"
bisha_pon3tu,226,889,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
Levercors,4180,2434,26,0,RT @voxdotcom: New Covid-19 cases have dropped by more than 95% and daily deaths are nearly gone in Israel. Vaccine passports are part of t…
LaserHodl,1452,818,0,2,"@HaileyMiles14 @untappedgrowth @______RW______ First place outside of Israel.

https://t.co/v3Z1tUwRn0"
theage,904099,1199,4,14,"Federal Health Minister Greg Hunt has revealed Australia issued more than 90,000 doses of COVID-19 vaccine within a… https://t.co/RnTNhIZCE3"
Anurag728926,21,152,0,0,@nkish0786 @lkantbhardwaj @_dharam_vir Al Jazeera to waise b against jayega qki india Israel ki side waise to ni le… https://t.co/63tKwqLHcj
xunnysideup_,142,81,51,477,@kasihirisleona gurl if israel yg buat vaccine tu don’t you think our government wouldve already taken action in th… https://t.co/PIZNb4PJ30
sunshinieyy,35,336,0,17,@kasihirisleona israel pun amik vaccine. pfizer pulak tu
Bart29847467,34,65,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
sfiyah5770,66,518,459,0,"RT @spectatorindex: COVID-19 vaccine doses given per 100 people.

Israel: 121
UAE: 110
Chile: 80
UK: 75
US: 75
Germany: 40
Spain: 39
Canada…"
SecretlyToku,170,578,0,3,"@radiklmdlgirl @RepRashida I have, what Israel is doing is monstrous. Bombing the press building with little warnin… https://t.co/Vg8DccAz6Z"
BWS87471768,51,100,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
KeliVeronezi,6407,7007,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
emmanuel_gill,53,130,0,0,"@CALUSA18 @suhairzakkout @MJibranNasir @AP Hamas buys rockets but no vaccine, when they know it will happen but sti… https://t.co/daFbUBI2Qb"
wargonm,32910,814,0,0,@Republicain26 @LaurentSegnis Ah bin ? Et donc si vous allez en Israel cet ete vous n’aurez pas besoin de prouver q… https://t.co/BEu2ssSLnr
disco_med,182,331,35,0,RT @DrBryanLeyva: Imagine having the audacity to call Israel a “model” for COVID-19 vaccination when they have the greatest vaccine ethnic…
AbdullahNim3r,369,258,33,0,"RT @TAlnawaiseh: While #israel has the highest number of people receiving the #covid vaccine worldwide, it has deprived Palestinians of the…"
Thefletch123,554,267,6,0,"RT @Carrotsandpars1: @nround6 @HempleLouise The issue with the vaccine is that it's actually killing more.  Research from Israel.
It's a lo…"
Kontactquest,9137,5969,0,0,"@callmelilpapa @NJ_Timothy Nonstop media propaganda, online censorship, demonstrations banned, vaccine already pass… https://t.co/tYpFk5s9rY"
nadiascore,300,208,39,0,RT @MusaubKhanMD: Israel’s vaccination success is predicated on denying Palestinians the vaccine. When Israel vaccinated 50% of their popul…
grahamgords1002,232,535,3,0,"RT @Silverfox1949xx: @KirstieMAllsopp refusenik
/rɪˈfjuːznɪk/

noun
11. 
a person in the former Soviet Union who was refused permission to…"
MarkThomas6528,279,570,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
Amelimelo17,299,300,833,0,"RT @johnpilger: Behind the West's veil of propaganda, there is always the truth of Palestine.  Read this moving account from Gaza, the worl…"
Darkwolfsbane13,530,349,2,0,"RT @croatiangrug: @UncutPatriot @GraduatedBen Pfizer's CEO is jewish
AstraZeneca's CEO was to be Israel's Teva Pharmaceuticals CEO ie jewis…"
arshadhk1,390,453,738,0,RT @eid_bassem: I am a Palestinian and I was vaccinated in #Israel. Groups like @jvplive and @BDSmovement are saying that Israel only vacci…
QuahEric,4,85,0,0,"@govsingapore When will you roll out the vaccine for 21+? The vaccination schedule is moving too slow. US, UK and Israel are ahead of us."
1101_nyann,224,151,218,0,"RT @akira_pt4ever: 「ワクチンを接種したほうが感染しやすくなる」
「南アフリカ変異種は、ワクチン接種を受けていない人たちより、接種を受けた人々のほうが 8倍多く感染していた」イスラエルの研究
https://t.co/Cx1PTuonub
https://t.…"
